id_order_detail,id_user,id_produk,jumlah_pembelian,subtotal_transaksi,metode_bayar,rating_transaksi,jam_pesanan,waktu_pesanan,nama_produk,kategori_produk,harga_asli_produk,stok_aktual,total_terjual_global,rating_rata_rata_produk,is_organik
52246,1241,111,2,34500,COD,4,13,2026-04-09 13:49:58,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
52247,1336,144,1,16000,QRIS,4,14,2026-03-23 14:56:52,Temulawak Segar,Rempah,18000,70,66,4.23,0
52248,1227,156,3,48000,QRIS,4,9,2026-06-22 09:39:57,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
52249,1418,119,3,33000,QRIS,5,10,2026-02-06 10:36:21,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
52250,1233,145,2,32000,QRIS,3,21,2026-02-05 21:24:35,Kencur Segar,Rempah,16000,57,79,4.0,0
52251,1457,123,3,18000,COD,5,7,2026-02-26 07:58:14,Kemangi Segar,Sayuran,6000,30,80,4.57,1
52252,1114,145,5,80000,QRIS,4,21,2026-05-14 21:23:07,Kencur Segar,Rempah,16000,57,79,4.0,0
52253,1473,158,2,44000,Transfer Bank,5,6,2026-05-03 06:40:45,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52254,1086,142,2,28000,COD,3,19,2026-04-22 19:01:55,Kunyit Segar,Rempah,15000,62,72,4.29,0
52255,1167,137,2,90000,QRIS,5,8,2026-01-21 08:29:28,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
52256,1494,158,3,66000,Transfer Bank,5,9,2026-02-24 09:06:47,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52257,1483,146,2,28000,QRIS,4,10,2026-01-14 10:42:17,Lengkuas Segar,Rempah,14000,36,78,4.21,0
52258,1117,162,1,49500,COD,5,15,2026-05-06 15:20:07,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
52259,1334,165,2,76000,QRIS,3,12,2026-04-24 12:36:53,Jamur King Oyster,Jamur,38000,34,52,3.9,0
52260,1092,163,5,145500,QRIS,5,8,2026-05-21 08:28:28,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
52261,1241,118,1,8000,QRIS,3,5,2026-02-21 05:51:09,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52262,1341,121,2,50000,COD,3,18,2026-01-16 18:15:04,Paprika Merah,Sayuran,25000,55,64,4.21,0
52263,1226,108,2,22000,QRIS,4,12,2026-05-27 12:33:29,Selada Keriting,Sayuran,11000,43,83,3.98,0
52264,1414,130,1,28000,QRIS,5,8,2026-02-03 08:28:06,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
52265,1081,115,3,28500,COD,5,10,2026-06-19 10:36:44,Buncis Segar,Sayuran,10000,69,68,4.26,0
52266,1410,122,1,7000,QRIS,5,9,2026-05-15 09:17:47,Kol Putih,Sayuran,8000,118,72,4.54,0
52267,1269,165,1,32500,COD,2,16,2026-01-22 16:28:45,Jamur King Oyster,Jamur,38000,34,52,3.9,0
52268,1409,156,1,16000,QRIS,4,16,2026-06-13 16:53:24,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
52269,1204,102,1,8500,Transfer Bank,4,12,2026-06-08 12:38:48,Sawi Hijau,Sayuran,8500,47,81,4.01,0
52270,1340,116,2,14000,QRIS,3,9,2026-06-09 09:14:24,Jagung Manis,Sayuran,7000,114,80,3.83,0
52271,1326,106,1,12000,Transfer Bank,4,13,2026-06-12 13:30:40,Wortel Baby,Sayuran,12000,103,70,4.11,0
52272,1193,124,1,5000,Transfer Bank,3,13,2026-06-22 13:39:32,Daun Singkong,Sayuran,5000,70,81,3.68,0
52273,1243,102,1,8500,Transfer Bank,3,16,2026-05-23 16:53:30,Sawi Hijau,Sayuran,8500,47,81,4.01,0
52274,1464,144,1,18000,QRIS,3,10,2026-02-05 10:34:37,Temulawak Segar,Rempah,18000,70,66,4.23,0
52275,1180,162,1,47000,Transfer Bank,5,12,2026-04-18 12:05:17,Jamur Shiitake Organik,Jamur,52000,59,30,4.67,1
52276,1376,113,5,160000,QRIS,4,3,2026-04-23 03:01:29,Cabai Rawit,Sayuran,32000,116,61,4.37,0
52277,1371,103,1,10000,Transfer Bank,5,17,2026-03-16 17:33:30,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52278,1355,148,1,35000,QRIS,4,9,2026-03-14 09:21:48,Bawang Merah,Rempah,35000,101,63,3.92,0
52279,1470,145,1,16000,QRIS,4,15,2026-03-17 15:33:58,Kencur Segar,Rempah,16000,57,79,4.0,0
52280,1150,141,4,112000,QRIS,5,18,2026-01-05 18:30:30,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
52281,1477,154,1,16500,QRIS,4,17,2026-02-24 17:44:50,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52282,1422,150,5,140000,COD,3,15,2026-01-16 15:32:40,Cabai Kering,Rempah,28000,63,56,3.98,0
52283,1488,103,2,20000,QRIS,5,9,2026-06-15 09:47:35,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52284,1007,144,2,31500,COD,5,18,2026-03-05 18:02:37,Temulawak Segar,Rempah,18000,70,66,4.23,0
52285,1093,127,4,99000,Transfer Bank,2,17,2026-02-10 17:32:08,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
52286,1368,109,2,28000,Transfer Bank,4,9,2026-05-04 09:45:25,Selada Organik,Sayuran,14000,20,65,4.16,1
52287,1407,125,1,18000,QRIS,4,18,2026-05-02 18:56:38,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
52288,1210,103,1,10000,QRIS,5,21,2026-03-21 21:08:11,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52289,1153,101,1,9000,QRIS,5,22,2026-02-25 22:51:42,Kangkung Organik,Sayuran,9000,38,80,4.27,1
52290,1219,146,1,14000,QRIS,3,18,2026-03-13 18:15:39,Lengkuas Segar,Rempah,14000,36,78,4.21,0
52291,1282,158,2,38500,QRIS,5,13,2026-02-09 13:47:38,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52292,1104,123,2,10500,COD,5,10,2026-06-22 10:38:54,Kemangi Segar,Sayuran,6000,30,80,4.57,1
52293,1259,114,1,9000,COD,4,9,2026-01-04 09:38:47,Terong Ungu,Sayuran,9000,91,76,4.02,0
52294,1280,167,2,90000,QRIS,3,17,2026-06-07 17:38:33,Jamur Portobello,Jamur,45000,43,38,3.8,0
52295,1216,158,2,37500,Transfer Bank,5,17,2026-04-20 17:10:47,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52296,1108,124,4,17500,QRIS,2,18,2026-01-16 18:35:48,Daun Singkong,Sayuran,5000,70,81,3.68,0
52297,1158,154,4,66500,Transfer Bank,5,10,2026-01-12 10:42:52,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52298,1167,154,1,16500,QRIS,3,11,2026-02-17 11:37:04,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52299,1012,133,1,40000,QRIS,4,18,2026-06-16 18:55:14,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
52300,1331,120,2,14000,Transfer Bank,3,20,2026-04-20 20:58:22,Timun Segar,Sayuran,7000,53,77,3.8,0
52301,1024,107,2,28500,Transfer Bank,4,11,2026-05-12 11:48:56,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
52302,1114,167,4,180000,QRIS,4,13,2026-01-26 13:41:58,Jamur Portobello,Jamur,45000,43,38,3.8,0
52303,1188,128,1,32000,Transfer Bank,3,9,2026-03-11 09:20:06,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
52304,1497,165,1,34000,QRIS,2,21,2026-04-16 21:06:39,Jamur King Oyster,Jamur,38000,34,52,3.9,0
52305,1007,148,4,121000,Transfer Bank,3,0,2026-05-15 00:18:01,Bawang Merah,Rempah,35000,101,63,3.92,0
52306,1299,140,1,20000,QRIS,2,12,2026-05-02 12:50:21,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
52307,1088,152,1,20000,QRIS,5,9,2026-05-23 09:22:18,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
52308,1079,118,2,16000,COD,3,21,2026-06-03 21:26:52,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52309,1066,119,1,11000,QRIS,5,18,2026-01-23 18:08:29,Pakcoy Organik,Sayuran,11000,53,65,4.52,1
52310,1472,118,1,8000,Transfer Bank,3,14,2026-06-18 14:06:12,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52311,1210,108,1,11000,QRIS,3,14,2026-06-09 14:03:18,Selada Keriting,Sayuran,11000,43,83,3.98,0
52312,1474,101,2,18000,QRIS,5,10,2026-02-18 10:03:27,Kangkung Organik,Sayuran,9000,38,80,4.27,1
52313,1179,140,1,22000,QRIS,4,15,2026-01-18 15:04:41,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
52314,1334,129,1,20000,Transfer Bank,4,16,2026-06-11 16:22:45,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
52315,1155,151,4,60000,QRIS,5,16,2026-02-09 16:52:16,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
52316,1424,165,4,142000,COD,3,20,2026-05-22 20:06:25,Jamur King Oyster,Jamur,38000,34,52,3.9,0
52317,1205,167,4,180000,Transfer Bank,3,22,2026-02-23 22:31:11,Jamur Portobello,Jamur,45000,43,38,3.8,0
52318,1179,157,2,36000,QRIS,3,10,2026-01-10 10:31:35,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
52319,1383,101,1,9000,QRIS,5,8,2026-01-03 08:08:22,Kangkung Organik,Sayuran,9000,38,80,4.27,1
52320,1037,129,1,22000,Transfer Bank,4,15,2026-04-23 15:45:17,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
52321,1092,107,4,60000,QRIS,4,11,2026-06-10 11:15:14,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
52322,1012,128,1,35000,QRIS,4,15,2026-04-19 15:17:05,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
52323,1342,155,2,16000,QRIS,4,7,2026-06-10 07:43:32,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
52324,1241,158,1,22000,QRIS,5,10,2026-01-14 10:39:43,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52325,1486,159,1,28000,QRIS,3,10,2026-05-01 10:28:14,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
52326,1282,117,1,9000,Transfer Bank,5,10,2026-05-06 10:58:31,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
52327,1453,134,2,28000,QRIS,2,9,2026-02-12 09:32:54,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
52328,1148,151,1,15000,Transfer Bank,4,21,2026-01-27 21:46:55,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
52329,1496,147,1,7000,QRIS,5,8,2026-02-16 08:34:17,Sereh Segar,Rempah,8000,102,83,4.52,0
52330,1266,167,2,84500,QRIS,2,8,2026-05-24 08:47:35,Jamur Portobello,Jamur,45000,43,38,3.8,0
52331,1256,160,2,70000,QRIS,2,3,2026-04-23 03:12:29,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
52332,1048,155,4,28500,Transfer Bank,5,11,2026-05-15 11:02:29,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
52333,1215,135,1,22000,QRIS,4,8,2026-03-13 08:23:37,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
52334,1116,123,1,6000,QRIS,5,8,2026-03-01 08:30:55,Kemangi Segar,Sayuran,6000,30,80,4.57,1
52335,1470,141,2,56000,Transfer Bank,5,18,2026-05-14 18:13:36,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
52336,1004,129,1,22000,Transfer Bank,4,9,2026-02-27 09:17:29,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
52337,1361,111,2,40000,Transfer Bank,5,6,2026-06-10 06:19:15,Tomat Cherry Organik,Sayuran,20000,33,63,4.49,1
52338,1133,142,1,15000,Transfer Bank,4,15,2026-05-07 15:49:33,Kunyit Segar,Rempah,15000,62,72,4.29,0
52339,1095,104,1,18000,QRIS,2,18,2026-02-08 18:44:03,Brokoli Premium,Sayuran,18000,73,70,3.61,0
52340,1159,168,5,150000,QRIS,3,15,2026-03-10 15:34:21,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
52341,1471,168,1,30000,QRIS,4,12,2026-04-21 12:41:31,Jamur Merang Segar,Jamur,30000,56,58,4.16,0
52342,1247,139,1,18500,COD,3,19,2026-04-10 19:43:42,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
52343,1042,144,1,18000,QRIS,2,8,2026-05-22 08:53:17,Temulawak Segar,Rempah,18000,70,66,4.23,0
52344,1255,156,2,32000,Transfer Bank,4,7,2026-03-21 07:33:51,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
52345,1360,132,1,32000,QRIS,2,18,2026-06-13 18:14:19,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
52346,1417,131,2,28000,COD,3,8,2026-04-11 08:29:12,Pepaya California,Buah-buahan,14000,38,74,4.12,0
52347,1430,166,2,96000,QRIS,5,14,2026-04-20 14:48:04,Jamur King Oyster Organik,Jamur,48000,15,38,4.96,1
52348,1296,125,1,18000,QRIS,4,16,2026-06-07 16:50:39,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
52349,1192,157,5,90000,QRIS,3,13,2026-01-10 13:54:07,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
52350,1285,164,1,22000,COD,5,8,2026-02-03 08:12:48,Jamur Enoki Segar,Jamur,25000,30,53,4.66,0
52351,1388,105,2,44000,Transfer Bank,4,12,2026-05-26 12:27:08,Brokoli Organik,Sayuran,22000,30,73,4.44,1
52352,1428,156,4,60000,Transfer Bank,3,17,2026-06-23 17:18:35,Talas Bogor,Umbi-umbian,16000,66,76,3.9,0
52353,1264,105,3,66000,QRIS,5,6,2026-06-01 06:24:05,Brokoli Organik,Sayuran,22000,30,73,4.44,1
52354,1155,148,5,175000,QRIS,3,14,2026-06-20 14:38:46,Bawang Merah,Rempah,35000,101,63,3.92,0
52355,1497,141,1,28000,Transfer Bank,5,15,2026-06-07 15:21:31,Jahe Merah Organik,Rempah,28000,18,59,4.37,1
52356,1077,158,3,66000,QRIS,5,16,2026-03-12 16:35:26,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52357,1334,107,1,14000,COD,4,9,2026-02-15 09:20:22,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
52358,1340,158,2,38500,Transfer Bank,5,9,2026-01-01 09:13:42,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52359,1459,132,1,32000,QRIS,4,12,2026-03-07 12:45:35,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
52360,1416,149,2,64000,COD,3,9,2026-04-06 09:11:49,Bawang Putih,Rempah,32000,41,58,4.07,0
52361,1075,157,2,36000,QRIS,3,17,2026-06-01 17:05:07,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
52362,1027,153,1,14000,QRIS,3,13,2026-04-01 13:40:58,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
52363,1169,125,2,36000,QRIS,4,13,2026-04-27 13:36:02,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
52364,1092,153,1,14000,QRIS,3,23,2026-05-25 23:34:46,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
52365,1376,127,2,56000,QRIS,2,9,2026-03-22 09:39:20,Mangga Harum Manis,Buah-buahan,28000,74,56,3.8,0
52366,1042,146,2,24000,QRIS,4,13,2026-02-03 13:12:26,Lengkuas Segar,Rempah,14000,36,78,4.21,0
52367,1465,109,3,42000,Transfer Bank,5,17,2026-03-10 17:47:36,Selada Organik,Sayuran,14000,20,65,4.16,1
52368,1474,120,1,6500,QRIS,4,13,2026-03-04 13:50:31,Timun Segar,Sayuran,7000,53,77,3.8,0
52369,1279,116,2,14000,Transfer Bank,3,7,2026-01-19 07:49:33,Jagung Manis,Sayuran,7000,114,80,3.83,0
52370,1187,154,1,17000,Transfer Bank,3,7,2026-03-15 07:57:25,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52371,1167,167,2,90000,QRIS,2,10,2026-05-13 10:37:39,Jamur Portobello,Jamur,45000,43,38,3.8,0
52372,1205,123,1,5500,Transfer Bank,5,16,2026-01-19 16:37:41,Kemangi Segar,Sayuran,6000,30,80,4.57,1
52373,1253,118,2,15000,Transfer Bank,4,10,2026-05-22 10:54:41,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52374,1486,153,3,42000,COD,4,8,2026-05-05 08:03:29,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
52375,1467,100,1,7500,QRIS,3,14,2026-05-07 14:52:03,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
52376,1475,143,2,34500,QRIS,4,19,2026-05-20 19:05:02,Kunyit Organik,Rempah,20000,27,71,4.01,1
52377,1476,101,1,9000,QRIS,5,17,2026-03-24 17:26:35,Kangkung Organik,Sayuran,9000,38,80,4.27,1
52378,1362,143,4,70000,QRIS,5,7,2026-06-07 07:43:33,Kunyit Organik,Rempah,20000,27,71,4.01,1
52379,1145,109,4,48500,QRIS,4,18,2026-01-10 18:38:15,Selada Organik,Sayuran,14000,20,65,4.16,1
52380,1187,108,1,11000,COD,2,20,2026-01-03 20:52:26,Selada Keriting,Sayuran,11000,43,83,3.98,0
52381,1173,132,2,64000,QRIS,3,21,2026-03-26 21:09:33,Alpukat Mentega,Buah-buahan,32000,117,55,4.0,0
52382,1158,129,3,66000,COD,3,6,2026-05-06 06:42:54,Jeruk Peras,Buah-buahan,22000,118,55,4.06,0
52383,1245,145,1,16000,QRIS,4,7,2026-04-18 07:32:40,Kencur Segar,Rempah,16000,57,79,4.0,0
52384,1486,163,2,64000,QRIS,3,6,2026-04-15 06:52:06,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
52385,1324,161,3,126000,QRIS,3,12,2026-05-24 12:35:20,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
52386,1047,103,1,9000,QRIS,5,0,2026-01-03 00:17:15,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52387,1223,112,2,56000,QRIS,4,23,2026-05-13 23:55:11,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
52388,1268,104,2,36000,QRIS,2,13,2026-05-16 13:18:46,Brokoli Premium,Sayuran,18000,73,70,3.61,0
52389,1354,160,1,35000,Transfer Bank,4,11,2026-01-15 11:03:14,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
52390,1208,152,2,40000,QRIS,5,8,2026-05-20 08:50:26,Ubi Cilembu Premium,Umbi-umbian,20000,37,59,4.53,1
52391,1417,155,4,30000,QRIS,3,13,2026-01-12 13:29:22,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
52392,1334,155,1,8000,QRIS,3,10,2026-04-27 10:26:31,Singkong Segar,Umbi-umbian,8000,117,83,4.07,0
52393,1291,105,2,44000,QRIS,3,12,2026-04-20 12:32:30,Brokoli Organik,Sayuran,22000,30,73,4.44,1
52394,1408,136,3,107500,Transfer Bank,3,1,2026-04-15 01:55:32,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
52395,1216,144,1,18000,Transfer Bank,4,18,2026-02-27 18:54:11,Temulawak Segar,Rempah,18000,70,66,4.23,0
52396,1137,126,1,13500,QRIS,3,7,2026-05-19 07:24:09,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
52397,1334,136,1,38000,QRIS,4,6,2026-06-01 06:03:48,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
52398,1017,147,2,13500,COD,5,9,2026-02-10 09:04:07,Sereh Segar,Rempah,8000,102,83,4.52,0
52399,1122,118,1,8000,QRIS,3,22,2026-03-09 22:07:07,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52400,1386,154,1,18000,QRIS,3,16,2026-03-16 16:25:49,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52401,1028,101,1,9000,QRIS,4,19,2026-01-07 19:33:46,Kangkung Organik,Sayuran,9000,38,80,4.27,1
52402,1250,153,2,28000,QRIS,4,7,2026-03-06 07:42:22,Ubi Jalar Ungu,Umbi-umbian,14000,52,78,3.92,0
52403,1173,161,2,80000,QRIS,2,10,2026-02-05 10:47:38,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
52404,1466,137,4,180000,QRIS,5,10,2026-06-13 10:32:14,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
52405,1340,143,4,80000,COD,4,13,2026-01-12 13:04:08,Kunyit Organik,Rempah,20000,27,71,4.01,1
52406,1128,140,2,44000,Transfer Bank,3,14,2026-01-18 14:18:49,Jahe Merah Segar,Rempah,22000,64,73,4.21,0
52407,1101,123,1,6000,QRIS,5,8,2026-03-15 08:29:51,Kemangi Segar,Sayuran,6000,30,80,4.57,1
52408,1094,118,3,24000,COD,3,5,2026-03-08 05:17:30,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52409,1036,112,4,101500,Transfer Bank,4,13,2026-06-06 13:45:53,Cabai Merah Besar,Sayuran,28000,107,62,4.03,0
52410,1146,106,2,24000,Transfer Bank,3,8,2026-05-12 08:12:57,Wortel Baby,Sayuran,12000,103,70,4.11,0
52411,1010,149,2,64000,Transfer Bank,4,16,2026-05-04 16:13:36,Bawang Putih,Rempah,32000,41,58,4.07,0
52412,1048,160,4,140000,QRIS,4,14,2026-01-18 14:34:19,Jamur Tiram Organik,Jamur,35000,26,48,4.01,1
52413,1094,103,2,20000,QRIS,5,17,2026-03-24 17:55:09,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52414,1366,130,3,75000,Transfer Bank,5,14,2026-01-26 14:56:06,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
52415,1237,167,2,90000,QRIS,2,17,2026-04-03 17:29:49,Jamur Portobello,Jamur,45000,43,38,3.8,0
52416,1472,103,3,26000,Transfer Bank,5,9,2026-04-19 09:42:49,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52417,1012,146,1,12500,COD,4,10,2026-03-23 10:41:03,Lengkuas Segar,Rempah,14000,36,78,4.21,0
52418,1451,149,2,64000,Transfer Bank,3,18,2026-04-17 18:50:33,Bawang Putih,Rempah,32000,41,58,4.07,0
52419,1028,136,1,38000,COD,2,21,2026-06-09 21:57:21,Stroberi Segar,Buah-buahan,38000,92,48,3.99,0
52420,1265,115,1,10000,QRIS,4,19,2026-01-25 19:07:36,Buncis Segar,Sayuran,10000,69,68,4.26,0
52421,1388,147,1,8000,QRIS,5,9,2026-05-14 09:51:56,Sereh Segar,Rempah,8000,102,83,4.52,0
52422,1173,103,4,40000,QRIS,5,16,2026-05-04 16:12:17,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52423,1125,143,2,40000,Transfer Bank,4,9,2026-05-04 09:42:50,Kunyit Organik,Rempah,20000,27,71,4.01,1
52424,1092,161,3,126000,Transfer Bank,3,8,2026-04-25 08:00:17,Jamur Shiitake Segar,Jamur,42000,76,38,4.02,0
52425,1377,134,3,48000,Transfer Bank,4,8,2026-04-15 08:12:27,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
52426,1244,105,2,44000,Transfer Bank,4,6,2026-06-27 06:34:09,Brokoli Organik,Sayuran,22000,30,73,4.44,1
52427,1226,113,2,64000,Transfer Bank,5,16,2026-04-27 16:04:42,Cabai Rawit,Sayuran,32000,116,61,4.37,0
52428,1268,134,1,16000,Transfer Bank,3,10,2026-04-26 10:35:45,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
52429,1106,107,1,15000,Transfer Bank,5,11,2026-05-27 11:11:34,Wortel Baby Organik,Sayuran,15000,28,77,4.51,1
52430,1348,124,1,5000,QRIS,3,17,2026-06-03 17:22:11,Daun Singkong,Sayuran,5000,70,81,3.68,0
52431,1296,125,2,36000,QRIS,4,15,2026-03-14 15:50:58,Pisang Raja,Buah-buahan,18000,58,77,4.26,0
52432,1086,135,2,44000,QRIS,4,11,2026-03-25 11:38:43,Buah Naga Merah,Buah-buahan,22000,117,60,3.87,0
52433,1364,157,3,54000,QRIS,4,19,2026-02-03 19:54:51,Kentang Granola,Umbi-umbian,18000,73,74,4.01,0
52434,1054,126,1,15000,Transfer Bank,1,14,2026-03-17 14:21:13,Pisang Cavendish,Buah-buahan,15000,44,71,3.74,0
52435,1300,165,4,152000,Transfer Bank,2,14,2026-01-13 14:43:40,Jamur King Oyster,Jamur,38000,34,52,3.9,0
52436,1351,158,1,22000,COD,5,16,2026-06-07 16:37:30,Bit Merah Organik,Umbi-umbian,22000,44,56,4.58,1
52437,1090,133,1,40000,COD,4,3,2026-04-24 03:20:54,Alpukat Organik,Buah-buahan,40000,25,42,4.23,1
52438,1033,163,1,27000,QRIS,3,9,2026-04-26 09:40:01,Jamur Kuping Hitam,Jamur,32000,32,65,4.17,0
52439,1000,154,1,15500,Transfer Bank,5,9,2026-01-18 09:16:50,Ubi Jalar Organik,Umbi-umbian,18000,16,62,4.14,1
52440,1197,137,5,225000,QRIS,5,10,2026-01-16 10:21:37,Stroberi Organik,Buah-buahan,45000,12,43,4.61,1
52441,1433,147,2,16000,QRIS,5,15,2026-06-04 15:16:40,Sereh Segar,Rempah,8000,102,83,4.52,0
52442,1413,117,1,9000,QRIS,5,14,2026-02-18 14:00:12,Jagung Manis Organik,Sayuran,9000,11,72,4.35,1
52443,1325,100,2,16000,QRIS,4,9,2026-01-19 09:49:36,Bayam Hijau Segar,Sayuran,8000,83,75,4.15,0
52444,1494,118,1,8000,QRIS,3,4,2026-02-01 04:08:28,Pakcoy Segar,Sayuran,8000,111,85,3.91,0
52445,1206,139,2,40000,Transfer Bank,2,17,2026-05-05 17:40:49,Semangka Tanpa Biji,Buah-buahan,20000,37,57,3.6,0
52446,1236,167,3,135000,Transfer Bank,2,7,2026-02-25 07:39:54,Jamur Portobello,Jamur,45000,43,38,3.8,0
52447,1056,109,4,51000,COD,5,14,2026-05-24 14:36:49,Selada Organik,Sayuran,14000,20,65,4.16,1
52448,1488,124,2,10000,COD,3,3,2026-05-02 03:57:04,Daun Singkong,Sayuran,5000,70,81,3.68,0
52449,1265,134,1,14000,COD,2,6,2026-06-05 06:22:42,Jambu Biji Merah,Buah-buahan,16000,37,66,3.93,0
52450,1470,150,2,50500,QRIS,3,16,2026-04-01 16:21:07,Cabai Kering,Rempah,28000,63,56,3.98,0
52451,1247,151,1,15000,Transfer Bank,4,14,2026-04-04 14:29:30,Ubi Cilembu,Umbi-umbian,15000,62,62,4.5,0
52452,1341,130,1,25000,Transfer Bank,5,13,2026-04-14 13:37:03,Jeruk Siam Organik,Buah-buahan,28000,36,69,4.6,1
52453,1151,115,2,20000,QRIS,5,9,2026-05-15 09:50:17,Buncis Segar,Sayuran,10000,69,68,4.26,0
52454,1366,159,2,56000,COD,4,15,2026-05-23 15:05:19,Jamur Tiram Putih,Jamur,28000,64,51,4.07,0
52455,1432,138,2,36000,Transfer Bank,2,21,2026-01-18 21:39:17,Nanas Madu,Buah-buahan,18000,110,62,4.25,0
52456,1074,128,1,35000,QRIS,2,16,2026-05-05 16:38:39,Mangga Gedong Gincu,Buah-buahan,35000,94,44,4.22,0
52457,1134,103,2,20000,QRIS,5,9,2026-01-06 09:28:37,Sawi Hijau Organik,Sayuran,10000,52,74,4.68,1
52458,1401,106,5,53000,COD,2,17,2026-02-10 17:19:40,Wortel Baby,Sayuran,12000,103,70,4.11,0
